::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient
0.810457516,0.582789975,0.810457516,0.582789975,0.810457516,0.582789975,0.810457516,0.582789975,0.810457516,0.582789975,0.810457516,0.582789975
0.810729847,0.618976594,0.810729847,0.618976594,0.810729847,0.618976594,0.810729847,0.618976594,0.810729847,0.618976594,0.810729847,0.618976594
0.811002179,0.574415534,0.811002179,0.574415534,0.811002179,0.574415534,0.811002179,0.574415534,0.811002179,0.574415534,0.811002179,0.574415534
0.81127451,0.466601441,0.81127451,0.466601441,0.81127451,0.466601441,0.81127451,0.466601441,0.81127451,0.466601441,0.81127451,0.466601441
0.811546841,0.466601441,0.811546841,0.466601441,0.811546841,0.466601441,0.811546841,0.466601441,0.811546841,0.466601441,0.811546841,0.466601441
0.811819172,0.503410669,0.811819172,0.503410669,0.811819172,0.503410669,0.811819172,0.503410669,0.811819172,0.503410669,0.811819172,0.503410669
0.812091503,0.582789975,0.812091503,0.582789975,0.812091503,0.582789975,0.812091503,0.582789975,0.812091503,0.582789975,0.812091503,0.582789975
0.812363834,0.466601441,0.812363834,0.466601441,0.812363834,0.466601441,0.812363834,0.466601441,0.812363834,0.466601441,0.812363834,0.466601441
0.812636166,0.331912506,0.812636166,0.331912506,0.812636166,0.331912506,0.812636166,0.331912506,0.812636166,0.331912506,0.812636166,0.331912506
0.812908497,0.498464002,0.812908497,0.498464002,0.812908497,0.498464002,0.812908497,0.498464002,0.812908497,0.498464002,0.812908497,0.498464002
0.813180828,0.609664817,0.813180828,0.609664817,0.813180828,0.609664817,0.813180828,0.609664817,0.813180828,0.609664817,0.813180828,0.609664817
0.813453159,0.704226219,0.813453159,0.704226219,0.813453159,0.704226219,0.813453159,0.704226219,0.813453159,0.704226219,0.813453159,0.704226219
0.81372549,0.573012952,0.81372549,0.573012952,0.81372549,0.573012952,0.81372549,0.573012952,0.81372549,0.573012952,0.81372549,0.573012952
0.813997821,0.355879556,0.813997821,0.355879556,0.813997821,0.355879556,0.813997821,0.355879556,0.813997821,0.355879556,0.813997821,0.355879556
0.814270153,0.363624546,0.814270153,0.363624546,0.814270153,0.363624546,0.814270153,0.363624546,0.814270153,0.363624546,0.814270153,0.363624546
0.814542484,0.331912506,0.814542484,0.331912506,0.814542484,0.331912506,0.814542484,0.331912506,0.814542484,0.331912506,0.814542484,0.331912506
0.814814815,0.445097462,0.814814815,0.445097462,0.814814815,0.445097462,0.814814815,0.445097462,0.814814815,0.445097462,0.814814815,0.445097462
0.815087146,0.466601441,0.815087146,0.466601441,0.815087146,0.466601441,0.815087146,0.466601441,0.815087146,0.466601441,0.815087146,0.466601441
0.815359477,0.408288234,0.815359477,0.408288234,0.815359477,0.408288234,0.815359477,0.408288234,0.815359477,0.408288234,0.815359477,0.408288234
0.815631808,0.301520946,0.815631808,0.301520946,0.815631808,0.301520946,0.815631808,0.301520946,0.815631808,0.301520946,0.815631808,0.301520946
0.815904139,0.445097462,0.815904139,0.445097462,0.815904139,0.445097462,0.815904139,0.445097462,0.815904139,0.445097462,0.815904139,0.445097462
0.816176471,0.590740221,0.816176471,0.590740221,0.816176471,0.590740221,0.816176471,0.590740221,0.816176471,0.590740221,0.816176471,0.590740221
0.816448802,0.48634706,0.816448802,0.48634706,0.816448802,0.48634706,0.816448802,0.48634706,0.816448802,0.48634706,0.816448802,0.48634706
0.816721133,0.297005316,0.816721133,0.297005316,0.816721133,0.297005316,0.816721133,0.297005316,0.816721133,0.297005316,0.816721133,0.297005316
0.816993464,0.297005316,0.816993464,0.297005316,0.816993464,0.297005316,0.816993464,0.297005316,0.816993464,0.297005316,0.816993464,0.297005316
0.817265795,0.297005316,0.817265795,0.297005316,0.817265795,0.297005316,0.817265795,0.297005316,0.817265795,0.297005316,0.817265795,0.297005316
0.817538126,0.505791638,0.817538126,0.505791638,0.817538126,0.505791638,0.817538126,0.505791638,0.817538126,0.505791638,0.817538126,0.505791638
0.817810458,0.483972934,0.817810458,0.483972934,0.817810458,0.483972934,0.817810458,0.483972934,0.817810458,0.483972934,0.817810458,0.483972934
0.818082789,0.483972934,0.818082789,0.483972934,0.818082789,0.483972934,0.818082789,0.483972934,0.818082789,0.483972934,0.818082789,0.483972934
0.81835512,0.403772604,0.81835512,0.403772604,0.81835512,0.403772604,0.81835512,0.403772604,0.81835512,0.403772604,0.81835512,0.403772604
0.818627451,0.48634706,0.818627451,0.48634706,0.818627451,0.48634706,0.818627451,0.48634706,0.818627451,0.48634706,0.818627451,0.48634706
0.818899782,0.297005316,0.818899782,0.297005316,0.818899782,0.297005316,0.818899782,0.297005316,0.818899782,0.297005316,0.818899782,0.297005316
0.819172113,0.48634706,0.819172113,0.48634706,0.819172113,0.48634706,0.819172113,0.48634706,0.819172113,0.48634706,0.819172113,0.48634706
0.819444444,0.614310443,0.819444444,0.614310443,0.819444444,0.614310443,0.819444444,0.614310443,0.819444444,0.614310443,0.819444444,0.614310443
0.819716776,0.50991044,0.819716776,0.50991044,0.819716776,0.50991044,0.819716776,0.50991044,0.819716776,0.50991044,0.819716776,0.50991044
0.819989107,0.403143152,0.819989107,0.403143152,0.819989107,0.403143152,0.819989107,0.403143152,0.819989107,0.403143152,0.819989107,0.403143152
0.820261438,0.338706477,0.820261438,0.338706477,0.820261438,0.338706477,0.820261438,0.338706477,0.820261438,0.338706477,0.820261438,0.338706477
0.820533769,0.403143152,0.820533769,0.403143152,0.820533769,0.403143152,0.820533769,0.403143152,0.820533769,0.403143152,0.820533769,0.403143152
0.8208061,0.443099638,0.8208061,0.443099638,0.8208061,0.443099638,0.8208061,0.443099638,0.8208061,0.443099638,0.8208061,0.443099638
0.821078431,0.614310443,0.821078431,0.614310443,0.821078431,0.614310443,0.821078431,0.614310443,0.821078431,0.614310443,0.821078431,0.614310443
0.821350763,0.443099638,0.821350763,0.443099638,0.821350763,0.443099638,0.821350763,0.443099638,0.821350763,0.443099638,0.821350763,0.443099638
0.821623094,0.443099638,0.821623094,0.443099638,0.821623094,0.443099638,0.821623094,0.443099638,0.821623094,0.443099638,0.821623094,0.443099638
0.821895425,0.482269309,0.821895425,0.482269309,0.821895425,0.482269309,0.821895425,0.482269309,0.821895425,0.482269309,0.821895425,0.482269309
0.822167756,0.482269309,0.822167756,0.482269309,0.822167756,0.482269309,0.822167756,0.482269309,0.822167756,0.482269309,0.822167756,0.482269309
0.822440087,0.505257972,0.822440087,0.505257972,0.822440087,0.505257972,0.822440087,0.505257972,0.822440087,0.505257972,0.822440087,0.505257972
0.822712418,0.609657975,0.822712418,0.609657975,0.822712418,0.609657975,0.822712418,0.609657975,0.822712418,0.609657975,0.822712418,0.609657975
0.822984749,0.505257972,0.822984749,0.505257972,0.822984749,0.505257972,0.822984749,0.505257972,0.822984749,0.505257972,0.822984749,0.505257972
0.823257081,0.588968178,0.823257081,0.588968178,0.823257081,0.588968178,0.823257081,0.588968178,0.823257081,0.588968178,0.823257081,0.588968178
0.823529412,0.524524661,0.823529412,0.524524661,0.823529412,0.524524661,0.823529412,0.524524661,0.823529412,0.524524661,0.823529412,0.524524661
0.823801743,0.588968178,0.823801743,0.588968178,0.823801743,0.588968178,0.823801743,0.588968178,0.823801743,0.588968178,0.823801743,0.588968178
0.824074074,0.445542184,0.824074074,0.445542184,0.824074074,0.445542184,0.824074074,0.445542184,0.824074074,0.445542184,0.824074074,0.445542184
0.824346405,0.552316313,0.824346405,0.552316313,0.824346405,0.552316313,0.824346405,0.552316313,0.824346405,0.552316313,0.824346405,0.552316313
0.824618736,0.588968178,0.824618736,0.588968178,0.824618736,0.588968178,0.824618736,0.588968178,0.824618736,0.588968178,0.824618736,0.588968178
0.824891068,0.631408261,0.824891068,0.631408261,0.824891068,0.631408261,0.824891068,0.631408261,0.824891068,0.631408261,0.824891068,0.631408261
0.825163399,0.429511696,0.825163399,0.429511696,0.825163399,0.429511696,0.825163399,0.429511696,0.825163399,0.429511696,0.825163399,0.429511696
0.82543573,0.481626174,0.82543573,0.481626174,0.82543573,0.481626174,0.82543573,0.481626174,0.82543573,0.481626174,0.82543573,0.481626174
0.825708061,0.429511696,0.825708061,0.429511696,0.825708061,0.429511696,0.825708061,0.429511696,0.825708061,0.429511696,0.825708061,0.429511696
0.825980392,0.631408261,0.825980392,0.631408261,0.825980392,0.631408261,0.825980392,0.631408261,0.825980392,0.631408261,0.825980392,0.631408261
0.826252723,0.574723418,0.826252723,0.574723418,0.826252723,0.574723418,0.826252723,0.574723418,0.826252723,0.574723418,0.826252723,0.574723418
0.826525054,0.691082999,0.826525054,0.691082999,0.826525054,0.691082999,0.826525054,0.691082999,0.826525054,0.691082999,0.826525054,0.691082999
0.826797386,0.691082999,0.826797386,0.691082999,0.826797386,0.691082999,0.826797386,0.691082999,0.826797386,0.691082999,0.826797386,0.691082999
0.827069717,0.618839757,0.827069717,0.618839757,0.827069717,0.618839757,0.827069717,0.618839757,0.827069717,0.618839757,0.827069717,0.618839757
0.827342048,0.697965914,0.827342048,0.697965914,0.827342048,0.697965914,0.827342048,0.697965914,0.827342048,0.697965914,0.827342048,0.697965914
0.827614379,0.767718717,0.827614379,0.767718717,0.827614379,0.767718717,0.827614379,0.767718717,0.827614379,0.767718717,0.827614379,0.767718717
0.82788671,0.724813388,0.82788671,0.724813388,0.82788671,0.724813388,0.82788671,0.724813388,0.82788671,0.724813388,0.82788671,0.724813388
0.828159041,0.767718717,0.828159041,0.767718717,0.828159041,0.767718717,0.828159041,0.767718717,0.828159041,0.767718717,0.828159041,0.767718717
0.828431373,0.667588038,0.828431373,0.667588038,0.828431373,0.667588038,0.828431373,0.667588038,0.828431373,0.667588038,0.828431373,0.667588038
0.828703704,0.667588038,0.828703704,0.667588038,0.828703704,0.667588038,0.828703704,0.667588038,0.828703704,0.667588038,0.828703704,0.667588038
0.828976035,0.62292435,0.828976035,0.62292435,0.828976035,0.62292435,0.828976035,0.62292435,0.828976035,0.62292435,0.828976035,0.62292435
0.829248366,0.586737731,0.829248366,0.586737731,0.829248366,0.586737731,0.829248366,0.586737731,0.829248366,0.586737731,0.829248366,0.586737731
0.829520697,0.725901245,0.829520697,0.725901245,0.829520697,0.725901245,0.829520697,0.725901245,0.829520697,0.725901245,0.829520697,0.725901245
0.829793028,0.805280551,0.829793028,0.805280551,0.829793028,0.805280551,0.829793028,0.805280551,0.829793028,0.805280551,0.829793028,0.805280551
0.830065359,0.667588038,0.830065359,0.667588038,0.830065359,0.667588038,0.830065359,0.667588038,0.830065359,0.667588038,0.830065359,0.667588038
0.830337691,0.554403082,0.830337691,0.554403082,0.830337691,0.554403082,0.830337691,0.554403082,0.830337691,0.554403082,0.830337691,0.554403082
0.830610022,0.506619503,0.830610022,0.506619503,0.830610022,0.506619503,0.830610022,0.506619503,0.830610022,0.506619503,0.830610022,0.506619503
0.830882353,0.402219501,0.830882353,0.402219501,0.830882353,0.402219501,0.830882353,0.402219501,0.830882353,0.402219501,0.830882353,0.402219501
0.831154684,0.351261298,0.831154684,0.351261298,0.831154684,0.351261298,0.831154684,0.351261298,0.831154684,0.351261298,0.831154684,0.351261298
0.831427015,0.570009373,0.831427015,0.570009373,0.831427015,0.570009373,0.831427015,0.570009373,0.831427015,0.570009373,0.831427015,0.570009373
0.831699346,0.58515726,0.831699346,0.58515726,0.831699346,0.58515726,0.831699346,0.58515726,0.831699346,0.58515726,0.831699346,0.58515726
0.831971678,0.480757258,0.831971678,0.480757258,0.831971678,0.480757258,0.831971678,0.480757258,0.831971678,0.480757258,0.831971678,0.480757258
0.832244009,0.506619503,0.832244009,0.506619503,0.832244009,0.506619503,0.832244009,0.506619503,0.832244009,0.506619503,0.832244009,0.506619503
0.83251634,0.570009373,0.83251634,0.570009373,0.83251634,0.570009373,0.83251634,0.570009373,0.83251634,0.570009373,0.83251634,0.570009373
0.832788671,0.402219501,0.832788671,0.402219501,0.832788671,0.402219501,0.832788671,0.402219501,0.832788671,0.402219501,0.832788671,0.402219501
0.833061002,0.575161297,0.833061002,0.575161297,0.833061002,0.575161297,0.833061002,0.575161297,0.833061002,0.575161297,0.833061002,0.575161297
0.833333333,0.57601653,0.833333333,0.57601653,0.833333333,0.57601653,0.833333333,0.57601653,0.833333333,0.57601653,0.833333333,0.57601653
0.833605664,0.575927586,0.833605664,0.575927586,0.833605664,0.575927586,0.833605664,0.575927586,0.833605664,0.575927586,0.833605664,0.575927586
0.833877996,0.622862773,0.833877996,0.622862773,0.833877996,0.622862773,0.833877996,0.622862773,0.833877996,0.622862773,0.833877996,0.622862773
0.834150327,0.686779466,0.834150327,0.686779466,0.834150327,0.686779466,0.834150327,0.686779466,0.834150327,0.686779466,0.834150327,0.686779466
0.834422658,0.686779466,0.834422658,0.686779466,0.834422658,0.686779466,0.834422658,0.686779466,0.834422658,0.686779466,0.834422658,0.686779466
0.834694989,0.686779466,0.834694989,0.686779466,0.834694989,0.686779466,0.834694989,0.686779466,0.834694989,0.686779466,0.834694989,0.686779466
0.83496732,0.50991044,0.83496732,0.50991044,0.83496732,0.50991044,0.83496732,0.50991044,0.83496732,0.50991044,0.83496732,0.50991044
0.835239651,0.443099638,0.835239651,0.443099638,0.835239651,0.443099638,0.835239651,0.443099638,0.835239651,0.443099638,0.835239651,0.443099638
0.835511983,0.524524661,0.835511983,0.524524661,0.835511983,0.524524661,0.835511983,0.524524661,0.835511983,0.524524661,0.835511983,0.524524661
0.835784314,0.429511696,0.835784314,0.429511696,0.835784314,0.429511696,0.835784314,0.429511696,0.835784314,0.429511696,0.835784314,0.429511696
0.836056645,0.445542184,0.836056645,0.445542184,0.836056645,0.445542184,0.836056645,0.445542184,0.836056645,0.445542184,0.836056645,0.445542184
0.836328976,0.697965914,0.836328976,0.697965914,0.836328976,0.697965914,0.836328976,0.697965914,0.836328976,0.697965914,0.836328976,0.697965914
0.836601307,0.667588038,0.836601307,0.667588038,0.836601307,0.667588038,0.836601307,0.667588038,0.836601307,0.667588038,0.836601307,0.667588038
0.836873638,0.402219501,0.836873638,0.402219501,0.836873638,0.402219501,0.836873638,0.402219501,0.836873638,0.402219501,0.836873638,0.402219501
0.837145969,0.69633755,0.837145969,0.69633755,0.837145969,0.69633755,0.837145969,0.69633755,0.837145969,0.69633755,0.837145969,0.69633755
0.837418301,0.560567601,0.837418301,0.560567601,0.837418301,0.560567601,0.837418301,0.560567601,0.837418301,0.560567601,0.837418301,0.560567601
0.837690632,0.297005316,0.837690632,0.297005316,0.837690632,0.297005316,0.837690632,0.297005316,0.837690632,0.297005316,0.837690632,0.297005316
0.837962963,0.48634706,0.837962963,0.48634706,0.837962963,0.48634706,0.837962963,0.48634706,0.837962963,0.48634706,0.837962963,0.48634706
0.838235294,0.484055036,0.838235294,0.484055036,0.838235294,0.484055036,0.838235294,0.484055036,0.838235294,0.484055036,0.838235294,0.484055036
0.838507625,0.501412845,0.838507625,0.501412845,0.838507625,0.501412845,0.838507625,0.501412845,0.838507625,0.501412845,0.838507625,0.501412845
0.838779956,0.421773548,0.838779956,0.421773548,0.838779956,0.421773548,0.838779956,0.421773548,0.838779956,0.421773548,0.838779956,0.421773548
0.839052288,0.421773548,0.839052288,0.421773548,0.839052288,0.421773548,0.839052288,0.421773548,0.839052288,0.421773548,0.839052288,0.421773548
0.839324619,0.469906061,0.839324619,0.469906061,0.839324619,0.469906061,0.839324619,0.469906061,0.839324619,0.469906061,0.839324619,0.469906061
0.83959695,0.622527521,0.83959695,0.622527521,0.83959695,0.622527521,0.83959695,0.622527521,0.83959695,0.622527521,0.83959695,0.622527521
0.839869281,0.484055036,0.839869281,0.484055036,0.839869281,0.484055036,0.839869281,0.484055036,0.839869281,0.484055036,0.839869281,0.484055036
0.840141612,0.365499217,0.840141612,0.365499217,0.840141612,0.365499217,0.840141612,0.365499217,0.840141612,0.365499217,0.840141612,0.365499217
0.840413943,0.501412845,0.840413943,0.501412845,0.840413943,0.501412845,0.840413943,0.501412845,0.840413943,0.501412845,0.840413943,0.501412845
0.840686275,0.459041181,0.840686275,0.459041181,0.840686275,0.459041181,0.840686275,0.459041181,0.840686275,0.459041181,0.840686275,0.459041181
0.840958606,0.476392148,0.840958606,0.476392148,0.840958606,0.476392148,0.840958606,0.476392148,0.840958606,0.476392148,0.840958606,0.476392148
0.841230937,0.476392148,0.841230937,0.476392148,0.841230937,0.476392148,0.841230937,0.476392148,0.841230937,0.476392148,0.841230937,0.476392148
0.841503268,0.459041181,0.841503268,0.459041181,0.841503268,0.459041181,0.841503268,0.459041181,0.841503268,0.459041181,0.841503268,0.459041181
0.841775599,0.586942987,0.841775599,0.586942987,0.841775599,0.586942987,0.841775599,0.586942987,0.841775599,0.586942987,0.841775599,0.586942987
0.84204793,0.476392148,0.84204793,0.476392148,0.84204793,0.476392148,0.84204793,0.476392148,0.84204793,0.476392148,0.84204793,0.476392148
0.842320261,0.420076766,0.842320261,0.420076766,0.842320261,0.420076766,0.842320261,0.420076766,0.842320261,0.420076766,0.842320261,0.420076766
0.842592593,0.540404628,0.842592593,0.540404628,0.842592593,0.540404628,0.842592593,0.540404628,0.842592593,0.540404628,0.842592593,0.540404628
0.842864924,0.420076766,0.842864924,0.420076766,0.842864924,0.420076766,0.842864924,0.420076766,0.842864924,0.420076766,0.842864924,0.420076766
0.843137255,0.363802434,0.843137255,0.363802434,0.843137255,0.363802434,0.843137255,0.363802434,0.843137255,0.363802434,0.843137255,0.363802434
0.843409586,0.54110934,0.843409586,0.54110934,0.843409586,0.54110934,0.843409586,0.54110934,0.843409586,0.54110934,0.843409586,0.54110934
0.843681917,0.520946367,0.843681917,0.520946367,0.843681917,0.520946367,0.843681917,0.520946367,0.843681917,0.520946367,0.843681917,0.520946367
0.843954248,0.520946367,0.843954248,0.520946367,0.843954248,0.520946367,0.843954248,0.520946367,0.843954248,0.520946367,0.843954248,0.520946367
0.84422658,0.520946367,0.84422658,0.520946367,0.84422658,0.520946367,0.84422658,0.520946367,0.84422658,0.520946367,0.84422658,0.520946367
0.844498911,0.702666274,0.844498911,0.702666274,0.844498911,0.702666274,0.844498911,0.702666274,0.844498911,0.702666274,0.844498911,0.702666274
0.844771242,0.785233889,0.844771242,0.785233889,0.844771242,0.785233889,0.844771242,0.785233889,0.844771242,0.785233889,0.844771242,0.785233889
0.845043573,0.71403061,0.845043573,0.71403061,0.845043573,0.71403061,0.845043573,0.71403061,0.845043573,0.71403061,0.845043573,0.71403061
0.845315904,0.554492026,0.845315904,0.554492026,0.845315904,0.554492026,0.845315904,0.554492026,0.845315904,0.554492026,0.845315904,0.554492026
0.845588235,0.554492026,0.845588235,0.554492026,0.845588235,0.554492026,0.845588235,0.554492026,0.845588235,0.554492026,0.845588235,0.554492026
0.845860566,0.454552918,0.845860566,0.454552918,0.845860566,0.454552918,0.845860566,0.454552918,0.845860566,0.454552918,0.845860566,0.454552918
0.846132898,0.739112884,0.846132898,0.739112884,0.846132898,0.739112884,0.846132898,0.739112884,0.846132898,0.739112884,0.846132898,0.739112884
0.846405229,0.665904939,0.846405229,0.665904939,0.846405229,0.665904939,0.846405229,0.665904939,0.846405229,0.665904939,0.846405229,0.665904939
0.84667756,0.651755964,0.84667756,0.651755964,0.84667756,0.651755964,0.84667756,0.651755964,0.84667756,0.651755964,0.84667756,0.651755964
0.846949891,0.459041181,0.846949891,0.459041181,0.846949891,0.459041181,0.846949891,0.459041181,0.846949891,0.459041181,0.846949891,0.459041181
0.847222222,0.484123455,0.847222222,0.484123455,0.847222222,0.484123455,0.847222222,0.484123455,0.847222222,0.484123455,0.847222222,0.484123455
0.847494553,0.743587463,0.847494553,0.743587463,0.847494553,0.743587463,0.847494553,0.743587463,0.847494553,0.743587463,0.847494553,0.743587463
0.847766885,0.68238699,0.847766885,0.68238699,0.847766885,0.68238699,0.847766885,0.68238699,0.847766885,0.68238699,0.847766885,0.68238699
0.848039216,0.421773548,0.848039216,0.421773548,0.848039216,0.421773548,0.848039216,0.421773548,0.848039216,0.421773548,0.848039216,0.421773548
0.848311547,0.501412845,0.848311547,0.501412845,0.848311547,0.501412845,0.848311547,0.501412845,0.848311547,0.501412845,0.848311547,0.501412845
0.848583878,0.275665542,0.848583878,0.275665542,0.848583878,0.275665542,0.848583878,0.275665542,0.848583878,0.275665542,0.848583878,0.275665542
0.848856209,0.293016509,0.848856209,0.293016509,0.848856209,0.293016509,0.848856209,0.293016509,0.848856209,0.293016509,0.848856209,0.293016509
0.84912854,0.213384054,0.84912854,0.213384054,0.84912854,0.213384054,0.84912854,0.213384054,0.84912854,0.213384054,0.84912854,0.213384054
0.849400871,0.213384054,0.849400871,0.213384054,0.849400871,0.213384054,0.849400871,0.213384054,0.849400871,0.213384054,0.849400871,0.213384054
0.849673203,0.368283855,0.849673203,0.368283855,0.849673203,0.368283855,0.849673203,0.368283855,0.849673203,0.368283855,0.849673203,0.368283855
0.849945534,0.414131186,0.849945534,0.414131186,0.849945534,0.414131186,0.849945534,0.414131186,0.849945534,0.414131186,0.849945534,0.414131186
0.850217865,0.510334636,0.850217865,0.510334636,0.850217865,0.510334636,0.850217865,0.510334636,0.850217865,0.510334636,0.850217865,0.510334636
0.850490196,0.213384054,0.850490196,0.213384054,0.850490196,0.213384054,0.850490196,0.213384054,0.850490196,0.213384054,0.850490196,0.213384054
0.850762527,0.293016509,0.850762527,0.293016509,0.850762527,0.293016509,0.850762527,0.293016509,0.850762527,0.293016509,0.850762527,0.293016509
0.851034858,0.261605512,0.851034858,0.261605512,0.851034858,0.261605512,0.851034858,0.261605512,0.851034858,0.261605512,0.851034858,0.261605512
0.85130719,0.278956479,0.85130719,0.278956479,0.85130719,0.278956479,0.85130719,0.278956479,0.85130719,0.278956479,0.85130719,0.278956479
0.851579521,0.270794135,0.851579521,0.270794135,0.851579521,0.270794135,0.851579521,0.270794135,0.851579521,0.270794135,0.851579521,0.270794135
0.851851852,0.270794135,0.851851852,0.270794135,0.851851852,0.270794135,0.851851852,0.270794135,0.851851852,0.270794135,0.851851852,0.270794135
0.852124183,0.368372799,0.852124183,0.368372799,0.852124183,0.368372799,0.852124183,0.368372799,0.852124183,0.368372799,0.852124183,0.368372799
0.852396514,0.363720332,0.852396514,0.363720332,0.852396514,0.363720332,0.852396514,0.363720332,0.852396514,0.363720332,0.852396514,0.363720332
0.852668845,0.496267763,0.852668845,0.496267763,0.852668845,0.496267763,0.852668845,0.496267763,0.852668845,0.496267763,0.852668845,0.496267763
0.852941176,0.3250638,0.852941176,0.3250638,0.852941176,0.3250638,0.852941176,0.3250638,0.852941176,0.3250638,0.852941176,0.3250638
0.853213508,0.340724827,0.853213508,0.340724827,0.853213508,0.340724827,0.853213508,0.340724827,0.853213508,0.340724827,0.853213508,0.340724827
0.853485839,0.358075794,0.853485839,0.358075794,0.853485839,0.358075794,0.853485839,0.358075794,0.853485839,0.358075794,0.853485839,0.358075794
0.85375817,0.197161995,0.85375817,0.197161995,0.85375817,0.197161995,0.85375817,0.197161995,0.85375817,0.197161995,0.85375817,0.197161995
0.854030501,0.214519804,0.854030501,0.214519804,0.854030501,0.214519804,0.854030501,0.214519804,0.854030501,0.214519804,0.854030501,0.214519804
0.854302832,0.352191791,0.854302832,0.352191791,0.854302832,0.352191791,0.854302832,0.352191791,0.854302832,0.352191791,0.854302832,0.352191791
0.854575163,0.352191791,0.854575163,0.352191791,0.854575163,0.352191791,0.854575163,0.352191791,0.854575163,0.352191791,0.854575163,0.352191791
0.854847495,0.379976601,0.854847495,0.379976601,0.854847495,0.379976601,0.854847495,0.379976601,0.854847495,0.379976601,0.854847495,0.379976601
0.855119826,0.379976601,0.855119826,0.379976601,0.855119826,0.379976601,0.855119826,0.379976601,0.855119826,0.379976601,0.855119826,0.379976601
0.855392157,0.379976601,0.855392157,0.379976601,0.855392157,0.379976601,0.855392157,0.379976601,0.855392157,0.379976601,0.855392157,0.379976601
0.855664488,0.379976601,0.855664488,0.379976601,0.855664488,0.379976601,0.855664488,0.379976601,0.855664488,0.379976601,0.855664488,0.379976601
0.855936819,0.309286462,0.855936819,0.309286462,0.855936819,0.309286462,0.855936819,0.309286462,0.855936819,0.309286462,0.855936819,0.309286462
0.85620915,0.253005289,0.85620915,0.253005289,0.85620915,0.253005289,0.85620915,0.253005289,0.85620915,0.253005289,0.85620915,0.253005289
0.856481481,0.253005289,0.856481481,0.253005289,0.856481481,0.253005289,0.856481481,0.253005289,0.856481481,0.253005289,0.856481481,0.253005289
0.856753813,0.402383705,0.856753813,0.402383705,0.856753813,0.402383705,0.856753813,0.402383705,0.856753813,0.402383705,0.856753813,0.402383705
0.857026144,0.511189869,0.857026144,0.511189869,0.857026144,0.511189869,0.857026144,0.511189869,0.857026144,0.511189869,0.857026144,0.511189869
0.857298475,0.257171984,0.857298475,0.257171984,0.857298475,0.257171984,0.857298475,0.257171984,0.857298475,0.257171984,0.857298475,0.257171984
0.857570806,0.309286462,0.857570806,0.309286462,0.857570806,0.309286462,0.857570806,0.309286462,0.857570806,0.309286462,0.857570806,0.309286462
0.857843137,0.503116469,0.857843137,0.503116469,0.857843137,0.503116469,0.857843137,0.503116469,0.857843137,0.503116469,0.857843137,0.503116469
0.858115468,0.498464002,0.858115468,0.498464002,0.858115468,0.498464002,0.858115468,0.498464002,0.858115468,0.498464002,0.858115468,0.498464002
0.8583878,0.331912506,0.8583878,0.331912506,0.8583878,0.331912506,0.8583878,0.331912506,0.8583878,0.331912506,0.8583878,0.331912506
0.858660131,0.573012952,0.858660131,0.573012952,0.858660131,0.573012952,0.858660131,0.573012952,0.858660131,0.573012952,0.858660131,0.573012952
0.858932462,0.652111741,0.858932462,0.652111741,0.858932462,0.652111741,0.858932462,0.652111741,0.858932462,0.652111741,0.858932462,0.652111741
0.859204793,0.301520946,0.859204793,0.301520946,0.859204793,0.301520946,0.859204793,0.301520946,0.859204793,0.301520946,0.859204793,0.301520946
0.859477124,0.338330175,0.859477124,0.338330175,0.859477124,0.338330175,0.859477124,0.338330175,0.859477124,0.338330175,0.859477124,0.338330175
0.859749455,0.466245664,0.859749455,0.466245664,0.859749455,0.466245664,0.859749455,0.466245664,0.859749455,0.466245664,0.859749455,0.466245664
0.860021786,0.396349181,0.860021786,0.396349181,0.860021786,0.396349181,0.860021786,0.396349181,0.860021786,0.396349181,0.860021786,0.396349181
0.860294118,0.400433774,0.860294118,0.400433774,0.860294118,0.400433774,0.860294118,0.400433774,0.860294118,0.400433774,0.860294118,0.400433774
0.860566449,0.574415534,0.860566449,0.574415534,0.860566449,0.574415534,0.860566449,0.574415534,0.860566449,0.574415534,0.860566449,0.574415534
0.86083878,0.363624546,0.86083878,0.363624546,0.86083878,0.363624546,0.86083878,0.363624546,0.86083878,0.363624546,0.86083878,0.363624546
0.861111111,0.364247155,0.861111111,0.364247155,0.861111111,0.364247155,0.861111111,0.364247155,0.861111111,0.364247155,0.861111111,0.364247155
0.861383442,0.505257972,0.861383442,0.505257972,0.861383442,0.505257972,0.861383442,0.505257972,0.861383442,0.505257972,0.861383442,0.505257972
0.861655773,0.614310443,0.861655773,0.614310443,0.861655773,0.614310443,0.861655773,0.614310443,0.861655773,0.614310443,0.861655773,0.614310443
0.861928105,0.338706477,0.861928105,0.338706477,0.861928105,0.338706477,0.861928105,0.338706477,0.861928105,0.338706477,0.861928105,0.338706477
0.862200436,0.481626174,0.862200436,0.481626174,0.862200436,0.481626174,0.862200436,0.481626174,0.862200436,0.481626174,0.862200436,0.481626174
0.862472767,0.481626174,0.862472767,0.481626174,0.862472767,0.481626174,0.862472767,0.481626174,0.862472767,0.481626174,0.862472767,0.481626174
0.862745098,0.725613886,0.862745098,0.725613886,0.862745098,0.725613886,0.862745098,0.725613886,0.862745098,0.725613886,0.862745098,0.725613886
